stamp,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,n17,n18,n19,n20,n21,n22,n23,n24,n25,n26,n27,n28,n29,n30,n31,n32,n33,n34,n35,n36,n37,n38,n39,n40,n41,n42,n43,behavior
93,2.033661947571735,0.649767908994147,1.460966240294695,-1.254080348911194,1.035422138552724,-0.5878399937920308,-1.009479009562148,0.06647607037537033,2.17506153024785,-0.01148400686153856,1.344873394388141,-1.395777615218006,0.7978418243981793,-1.081747318844835,-1.581920158985384,-0.5254174161163468,-0.5743105608577862,0.656287018824323,-0.9220232687777148,-1.201932922465079,2.415455315246799,3.682664122656557,-0.925343013036132,-0.3538422521799511,-0.3536458905212279,-0.2114387196670009,-0.6824526217075914,-0.5546340184373363,-0.9652387828857073,0.9544547869514111,0.1992090410530248,0.1703742361692875,-0.4227140074462834,-1.036195016552322,-0.5512091932730744,-0.4483357717897981,-1.306537839236557,0.2828518646372702,-1.397455749984682,-0.09643854293851531,-0.4173674254779998,-1.427114681920823,-0.671200683184126,Open-Armed-Exp
94,2.028081340894099,0.7049600117453517,1.32922320594996,-1.242400004913333,0.9499493732060551,-0.5679876994673702,-1.028498541336235,0.01958437123753385,2.212301179117439,0.1260688538165138,1.386943209714816,-1.41086069310467,0.823535836473226,-1.12009868185449,-1.574666873457826,-0.5423982604054756,-0.661930480310776,0.6278788850318988,-0.9235992123548183,-1.219988376300662,2.487818131600503,3.728138047725198,-0.9418240103994359,-0.3737177119914512,-0.306653548210467,-0.2465138727787002,-0.6635210286993851,-0.5780930348070619,-0.9217538162785271,0.9268065208792488,0.3845424419619454,0.137581280321558,-0.4307028356195724,-1.047540376847442,-0.5007820164352444,-0.489015829740667,-1.341924764292868,0.2530850888797294,-1.446987920805717,-0.1215131164253667,-0.467207606034827,-1.497441521354085,-0.618137516275142,Open-Armed-Exp
95,1.980170680973778,0.756838363040725,1.182571607041616,-1.270206616248505,0.8836287249030678,-0.5561090124497715,-1.048111103918538,-0.002074341117069335,2.217382543327909,0.3190321897811009,1.389152208834473,-1.426577142082754,0.8820967274084546,-1.102603397867722,-1.595363864035024,-0.5609758072680899,-0.7492677519686176,0.5789976826133436,-0.9293667751756391,-1.228919600903468,2.514162545516243,3.811083230854886,-0.9373341742480296,-0.4170163870055651,-0.3021390978430556,-0.25305640450657,-0.6302421774347632,-0.5560765532888433,-0.8928230779727591,0.9255102158399025,0.527413918843481,0.07693104372151308,-0.4761790633360054,-1.030280483601972,-0.4707933006604601,-0.4929616337822809,-1.354635862619947,0.2083292820934531,-1.460523497013104,-0.1196968337978616,-0.5245215342429891,-1.534558029587578,-0.5700541470107627,Open-Armed-Exp
96,1.901974950029431,0.7903055400264846,1.066746844674572,-1.321635612875696,0.835183423005614,-0.5614669924499353,-1.062623998752197,-0.00376462676270729,2.187421875288161,0.5408998295432879,1.342474896201646,-1.432369691861915,0.9730450378025748,-1.03027824311178,-1.623615999052958,-0.5771087317235543,-0.8262340011823189,0.5168432528467853,-0.9310855156612899,-1.230136330676996,2.484583120223546,3.894958111508589,-0.9108569068451848,-0.4770568865544853,-0.3189671593883049,-0.2325547143285613,-0.5913587428306453,-0.4899387735173391,-0.8978176358985726,0.926029992971598,0.6053453272006486,-0.01190062887438411,-0.5105102402897688,-0.9809691408395744,-0.4888180185286564,-0.4660293277943504,-1.33190404675719,0.1569787636817778,-1.423898906108307,-0.104273815985504,-0.5843381592596586,-1.51910468779958,-0.5449877341362181,Open-Armed-Exp
97,1.824602733673203,0.7955716428685573,1.013671723621534,-1.371534020030867,0.799281215329161,-0.591534687580248,-1.066090363680298,-0.02124570826043842,2.128832428994431,0.7500600515115065,1.249868771847832,-1.417781605597729,1.07854903659342,-0.9257729307176576,-1.636215712602253,-0.5906644820886847,-0.8729908896068125,0.4504689372299757,-0.9131294558027753,-1.21921900228475,2.398067209184587,3.934488752996294,-0.8651973613136296,-0.5408219282807284,-0.3358017474735853,-0.1861087725636148,-0.5540684178289589,-0.3995795047909225,-0.9387694652548512,0.9029352646956132,0.6217152588033464,-0.1076670885912751,-0.4811707245150698,-0.9125438813110109,-0.5607902354191413,-0.4214589321980918,-1.272069316548798,0.1132459916597094,-1.320559823708818,-0.09717211992588765,-0.6363897072002047,-1.444713176884301,-0.5531919245475824,Open-Armed-Exp
98,1.773898499941057,0.7731994811818443,1.023739173555186,-1.402596091144132,0.7696918851217532,-0.6466533636093883,-1.057087432690472,-0.09155970000297674,2.051105227660479,0.9062728532810274,1.123233527713049,-1.378455198797836,1.17285892242061,-0.8105104229283756,-1.621934551386157,-0.6036062188808718,-0.8770989731171887,0.3909483415840654,-0.8674590905272757,-1.185749837256262,2.265331059240359,3.90410510277159,-0.7999246757392209,-0.5895911591604563,-0.345252780314541,-0.1193967907739829,-0.5225961557800072,-0.3156002077417506,-0.9813691820254505,0.8426583120818066,0.5918482444556649,-0.1709851134434049,-0.3637197391991386,-0.8424160397784461,-0.6612584037691035,-0.3643857480213779,-1.190236450879475,0.09217461222249959,-1.153181741582205,-0.1029843522174797,-0.667343196019411,-1.32879371491678,-0.5884663759342216,Open-Armed-Exp
99,1.750988874895319,0.7374874500726036,1.070169640228399,-1.412284839371677,0.7405962581960417,-0.7140727471213882,-1.039425450474915,-0.22065120081051,1.964543641272799,0.9901136367221364,0.985642049862032,-1.319717568915674,1.232613371815958,-0.696176573590286,-1.586822314362894,-0.6165811478191908,-0.852076021531744,0.3481267535533544,-0.8040850783145432,-1.12369587208573,2.108070082200064,3.80942524808445,-0.7107658581870748,-0.6040429849860831,-0.3520535180895954,-0.04473924771292649,-0.5010666033066473,-0.2620671288572517,-0.9694410224324643,0.7494411236648371,0.5270236596759111,-0.1690036703336163,-0.1837809410123451,-0.7817874022673887,-0.7473194978383236,-0.2937309954751155,-1.113028466378611,0.1019813899673976,-0.9508507610374753,-0.1069498048871093,-0.668931619811734,-1.208679301011313,-0.6317285334957521,Open-Armed-Exp
100,1.736748432469714,0.7097476083559432,1.120047395605346,-1.409020616806024,0.7079185320480247,-0.7708767979814735,-1.018021922501675,-0.3716552598761596,1.882311443765596,1.009474911126566,0.8682374706047724,-1.251855080892009,1.239147673065561,-0.5965147125393949,-1.543535323742756,-0.6283014857281699,-0.8291920699195694,0.3242432777588375,-0.7419132575566064,-1.039896547506852,1.951514216197461,3.677301604869362,-0.6003679859415124,-0.575022166112074,-0.3608869518761941,0.02312951530852536,-0.4948728202327075,-0.2441841912678607,-0.8693385201610141,0.6474592626407041,0.4344501054918659,-0.101946114522214,-0.003336817532744557,-0.7325942184051698,-0.78394569717994,-0.2190975907201676,-1.064333821942355,0.1413210442583937,-0.7545597287708564,-0.09082052199909105,-0.6481176647129492,-1.121600785029121,-0.6670498036929614,Open-Armed-Exp
101,1.70937996481871,0.7025784610847079,1.14777490012349,-1.405043702720297,0.6704885440220777,-0.7983996365278226,-0.9944405635347263,-0.4854716146172374,1.822146550740183,0.9908535552239871,0.7975627266612195,-1.183808652112169,1.184410383335939,-0.5300188991121646,-1.49482068307696,-0.6376731420659726,-0.8270740517452467,0.3120275827472537,-0.6916885077236569,-0.9514645603075427,1.813772568171004,3.539430652465986,-0.4885790572894069,-0.5124382378599904,-0.3698649565626177,0.07313320481201524,-0.5059801319646047,-0.2519853694109012,-0.7053648714098635,0.576221235979087,0.3295488370885193,-0.00591919214596951,0.124337035238246,-0.6911278679044398,-0.7591855763539241,-0.1683458861064526,-1.053938760357021,0.1999887679824927,-0.5970872340595414,-0.04365138969530865,-0.630498649324778,-1.078540012031468,-0.6934567697363649,Open-Armed-Exp
102,1.655547148536076,0.7083863747228458,1.132494244143852,-1.409417763390155,0.6299888562435374,-0.7954334368190363,-0.9671441911527306,-0.5231725505228466,1.803784842663962,0.9661827360036853,0.7849802488405607,-1.121731484460587,1.084422455259887,-0.5025688800810724,-1.431618736852174,-0.6443579493791866,-0.8319896978446059,0.3019798348938848,-0.6520529724521064,-0.8760693261297244,1.698818683480771,3.421873127785235,-0.4070716098740748,-0.4423165131318308,-0.3746069900495894,0.1012376846215487,-0.5274919550172542,-0.2746592093566988,-0.5522642191713716,0.5706893786535437,0.2405223285808908,0.06948606649720843,0.1876571461447567,-0.6542545323833924,-0.681071497918024,-0.1718672815501364,-1.074871162755334,0.2584683809582089,-0.4886567231176002,0.03813823463541428,-0.643074068335534,-1.050134738941048,-0.7196342984799355,Open-Armed-Exp
103,1.574226967699421,0.7034657041221257,1.057276005975036,-1.420843804252909,0.5891250384827855,-0.7773346123985415,-0.9355705856399213,-0.4915230429161289,1.842642863853918,0.9618244144067654,0.8250872913116204,-1.070334691894401,0.9820444368893315,-0.4953143650588705,-1.350429687148233,-0.6467998554978706,-0.8056182275160696,0.2929624434160861,-0.6205196640276509,-0.8250098692829837,1.597998704167347,3.341531498668853,-0.380564145901571,-0.3922806639727769,-0.3754306849353049,0.1109399888014132,-0.5469097090135204,-0.3081899039042955,-0.4886736132648735,0.6329519127665266,0.1949772259052937,0.08739239324256615,0.2062617703158726,-0.6242441948949977,-0.5734968912062012,-0.2381430448159179,-1.106014008641591,0.29229560322971,-0.4139214263959833,0.1515757773176195,-0.68189961763175,-0.9836397140988192,-0.7524127278527419,Middle-Zone
104,1.480230293919658,0.6665726964927383,0.9212803370036174,-1.424448050002559,0.5497516521871693,-0.7644578530902923,-0.9022497503884225,-0.4278734828594923,1.944721805904448,0.9888383928850188,0.8971429064371644,-1.034051883091004,0.9266322909700864,-0.4833164136580336,-1.270052179870538,-0.6416815019716533,-0.7036774926822498,0.2927729729111305,-0.6031671327501028,-0.80295474272258,1.498596259387785,3.304266824578658,-0.41085179710946,-0.375717194322262,-0.3778141326542053,0.1118680143463051,-0.5561694610253818,-0.3499814925117154,-0.5445997707742775,0.7235679076011822,0.2011638182326806,0.03603663291109269,0.196340490436671,-0.6080681764705052,-0.4779054588866558,-0.3446540647462588,-1.119083019219614,0.2861679755475367,-0.3475909021874249,0.2833683855954404,-0.7013418038084152,-0.8446732989912925,-0.7935454260251752,Middle-Zone
105,1.40184843644899,0.5962721214547754,0.7501331430568953,-1.397928376133041,0.5129968797235147,-0.7705214305104385,-0.8710787188497819,-0.3690715251634405,2.104128921290223,1.03958296336815,0.9676213674891901,-1.015979759762453,0.9459200234333599,-0.4660625853581931,-1.226038363646451,-0.6274135925802375,-0.486188374809306,0.304475012252567,-0.610790975905437,-0.8105311301212433,1.391404142934806,3.302847334659969,-0.475134980212463,-0.3854505101441911,-0.3863296553673694,0.1173736079941967,-0.5558628292038454,-0.3917790554987958,-0.6808131966380098,0.7867181516175475,0.2427409063215407,-0.07290325663522533,0.1561025359621745,-0.6093397801218338,-0.440461456889759,-0.452754922582265,-1.092107642120074,0.2450699317708813,-0.2819987018045213,0.4072068160257674,-0.6488543517567207,-0.6442343678604853,-0.8420784119390452,Middle-Zone
106,1.366728610449266,0.5105480237200845,0.5865037756136046,-1.323937714432806,0.4804192510401474,-0.7965300208520462,-0.8452903372180969,-0.3349554866327108,2.300988559675711,1.096344161544315,1.000280817710446,-1.013551164824773,1.033015726299674,-0.466481143920687,-1.245025710639781,-0.6070516162880486,-0.1262601588895721,0.3147997591545547,-0.6459275008192092,-0.8453810924963502,1.272824899828337,3.318258095133579,-0.5379691703241459,-0.3997141102526496,-0.4012731157573297,0.1376637333921895,-0.5506795636237137,-0.4209281187872237,-0.8177860612358844,0.7852864538681491,0.2922253322394354,-0.2126258557869109,0.08567739141332552,-0.6190899904753279,-0.486600573177763,-0.5337042920773152,-1.022819574512955,0.1881468614195358,-0.2389227683455086,0.4901038689589199,-0.5132429722096901,-0.4283416228326383,-0.8958778009762286,Middle-Zone
107,1.386306219195052,0.4308343272728456,0.4650986124114154,-1.200352877614936,0.453653438604104,-0.8323403021489573,-0.8273232538680146,-0.3248254401167761,2.502300867826986,1.144950619289896,0.9734045178869969,-1.016660729951979,1.154473461986702,-0.497447497884513,-1.323389524020296,-0.5851202493799463,0.371647561916125,0.3029148939050643,-0.6966170243993829,-0.8997713470636578,1.145122698885116,3.327846194931613,-0.5701433453162803,-0.3972638043279951,-0.4193313979499037,0.1671494427874679,-0.5457694740213073,-0.4273228547259689,-0.8911173623204255,0.7137424690444136,0.3330840254230145,-0.350929031041906,0.00917415164600212,-0.6162959682846693,-0.6076267572297285,-0.5822064719214975,-0.9299179809869389,0.1320096540215994,-0.2497407792606883,0.5065980930986986,-0.3354470153420361,-0.251815446040897,-0.9512234211694923,Middle-Zone
108,1.454967635387386,0.3682977294183016,0.3935460634920381,-1.04314136767471,0.4329219161759135,-0.8650891227913589,-0.8190857624154859,-0.3191251027528209,2.670444964517585,1.181454751663381,0.8908518083020248,-1.014606420260168,1.269376773463163,-0.5416884271840054,-1.431101451235864,-0.5614772043709916,0.9605969848491405,0.2626421513236621,-0.7455767639667278,-0.9580515123647616,1.017533289293353,3.317253122929068,-0.5633339397579681,-0.3720865863040586,-0.4325629558698219,0.1815425148050831,-0.5470533976370074,-0.4085816943237615,-0.8863756510827773,0.5882381978935377,0.3698887413695237,-0.4611508171480894,-0.03250183881964925,-0.5816165538123094,-0.7688350083440565,-0.6054216047501509,-0.8408665676773892,0.08146665358308719,-0.3261056086743689,0.451311062585413,-0.1760256943223045,-0.1577863509174143,-1.001847895557512,Closed-arm
109,1.561818652224194,0.3240950112703861,0.3535848579480326,-0.8810191513806652,0.4177011981820701,-0.8874464811141136,-0.8210702681838908,-0.2954819191572106,2.776746095313053,1.209158789769213,0.7775071426344913,-1.006370402348868,1.345994809535603,-0.5714127072281926,-1.535472733091987,-0.5304076839092229,1.569632437406358,0.2120359707897659,-0.7846159761427068,-1.00059572885507,0.9062195720209563,3.285826680369374,-0.5279740447864912,-0.3346299950354681,-0.4278797960823687,0.156024167134762,-0.5584782532575325,-0.3706347196543465,-0.8329552446383764,0.433782600146038,0.4160916236019228,-0.5306298807795551,-0.009771586458927603,-0.5145179825147068,-0.9266822062924908,-0.6024066848875427,-0.7780171081055777,0.03241579333008685,-0.4527736929076591,0.342434805951935,-0.07295184310498078,-0.1613998573892705,-1.039574699837908,Closed-arm
110,1.696315025602441,0.2953731342831104,0.3188075547488659,-0.7446318963810293,0.4089571001097203,-0.8987454316309034,-0.8308976486464866,-0.2524855915641278,2.811442344507525,1.231700514884344,0.6657367345054277,-1.002081308492855,1.368163178858682,-0.5762648277777774,-1.618607019791989,-0.4877640674019486,2.142175041535903,0.1783845162036276,-0.8183567784627257,-1.013894806084658,0.8308276466018025,3.24192977485712,-0.4791316915216535,-0.2999927343975521,-0.3946627219048693,0.08738331267632926,-0.5772811387969432,-0.3241587492089532,-0.778610349314627,0.2743992980360803,0.4764616972608646,-0.5569974665866361,0.0749170070300123,-0.438909041415993,-1.037776221853206,-0.5596650881118596,-0.7525899767153321,-0.01991012527058071,-0.6023251876678989,0.2158274598541999,-0.02166475485430048,-0.2429171656977418,-1.05677801583219,Closed-arm
111,1.844326176649447,0.2753723022573265,0.2738297487202722,-0.6532874375895686,0.4079124346399507,-0.9018894230233699,-0.8430622146637168,-0.209097134886395,2.78530625118487,1.248241740892012,0.5844957170489938,-1.014470095040919,1.332906168909364,-0.5620514513292508,-1.6731261432622,-0.4380966265360469,2.660012146426736,0.1749859716627215,-0.8552218254365934,-0.9976415679714075,0.8059952302283628,3.195906668893134,-0.4290205329111713,-0.2774643226692577,-0.33542203198027,-0.002257744540795008,-0.5967619000778291,-0.2796359751918873,-0.7685724257902398,0.1260251074908166,0.5436956573238927,-0.5374123854568809,0.1903345397767309,-0.3906096866014596,-1.064370296658859,-0.4670840021783905,-0.7653480030747218,-0.07342857134616403,-0.7507401552621135,0.1145522597091398,0.007970542504723016,-0.3658224180946578,-1.049770642846803,Closed-arm
112,1.989680180796723,0.2518083730208983,0.2218056183035034,-0.6057115135384524,0.41136225528436,-0.9020599235893104,-0.8510746009944208,-0.1771904061944015,2.723867622488283,1.254750558215109,0.5530018919845244,-1.0500513849662,1.248834178674426,-0.5347740586405869,-1.691139455147578,-0.392941502277823,3.133340851020394,0.1928447104273618,-0.8978409038784657,-0.9629110370454638,0.8299986063801995,3.15626148294461,-0.3900939570694476,-0.2697923178889194,-0.2644422910437235,-0.0798161853443076,-0.6144071337968321,-0.2458561259689568,-0.830336480796002,-0.0004509001471591218,0.6072999655235509,-0.4682633762760551,0.2974991134867537,-0.3955633446902702,-0.9890907498544119,-0.3319915145220411,-0.8084505655264166,-0.1180496135678352,-0.8851402003270813,0.07369272927597278,0.03162795816434948,-0.5073370756136713,-1.020534469634754,Closed-arm
113,2.123044741891204,0.2118143321015154,0.1786218805384896,-0.5840708433396092,0.4103765815338892,-0.9062237941235447,-0.850685922421972,-0.1476090169864139,2.657051862906316,1.251028922623714,0.5732251865690644,-1.105357587923208,1.138078538969308,-0.5015575078578994,-1.666720257239003,-0.36331531867255,3.572981930915886,0.2118104412383677,-0.9416115231806957,-0.9259762144243094,0.8806380862722929,3.126238033919577,-0.3738393947039504,-0.2767006325872541,-0.1945447589459901,-0.1168796264284446,-0.6329268259895373,-0.2317563521311779,-0.9587704606056258,-0.09017107800359782,0.6593724719513628,-0.3588176226311728,0.368881095514159,-0.4568141459616306,-0.830133512081904,-0.1754732042058574,-0.8644264207868029,-0.1433869815204417,-1.004458713113503,0.1042110394533195,0.03512619571592481,-0.6657033072409483,-0.9754857794744816,Closed-arm
